ARIGUANI COLOMBIA,SAN JOSE DEL GUAVIARE COLOMBIA,776
ARIGUANI COLOMBIA,SAN LUIS DE PALENQUE COLOMBIA,157
ARIGUANI COLOMBIA,SAN MARTIN COLOMBIA,914
ARIGUANI COLOMBIA,SAN VICENTE DEL CAGUAN COLOMBIA,461
ARIGUANI COLOMBIA,SANTA BARBARA NARINO COLOMBIA,695
ARIGUANI COLOMBIA,SANTA MARTA COLOMBIA,391
ARIGUANI COLOMBIA,SANTA RITA DE ITUANGO COLOMBIA,562
ARIGUANI COLOMBIA,SANTA RITA VICHADA COLOMBIA,237
ARIGUANI COLOMBIA,SANTA ROSA DEL SUR COLOMBIA,158
ARIGUANI COLOMBIA,SANTA ROSALIA COLOMBIA,348
ARIGUANI COLOMBIA,SARAVENA COLOMBIA,666
ARIGUANI COLOMBIA,TAME COLOMBIA,134
ARIGUANI COLOMBIA,TARAIRA COLOMBIA,116
ARIGUANI COLOMBIA,TIMBIQUI COLOMBIA,785
ARIGUANI COLOMBIA,TOLU COLOMBIA,348
ARIGUANI COLOMBIA,TRINIDAD COLOMBIA,245
ARIGUANI COLOMBIA,TUMACO COLOMBIA,388
ARIGUANI COLOMBIA,URRAO COLOMBIA,320
ARIGUANI COLOMBIA,VALLEDUPAR COLOMBIA,962
ARIGUANI COLOMBIA,VIGIA DEL FUERTE COLOMBIA,520
ARIGUANI COLOMBIA,VILLA GARZON COLOMBIA,282
ARIGUANI COLOMBIA,VILLANUEVA CASANARE COLOMBIA,214
ARIGUANI COLOMBIA,VILLAVICENCIO COLOMBIA,749
ARIGUANI COLOMBIA,YAGUARA COLOMBIA,559
ARIGUANI COLOMBIA,YOPAL COLOMBIA,305
ARIGUANI COLOMBIA,ZAPATOCA COLOMBIA,675
ARIZONA ESTADOS UNIDOS,BOGOTA COLOMBIA,4823
ARIZONA ESTADOS UNIDOS,CARTAGENA COLOMBIA,6832
ARIZONA ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,5832
ARKANSAS ESTADOS UNIDOS,BOGOTA COLOMBIA,4922
ARKANSAS ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,6931
ARMENIA COLOMBIA,ALDANA COLOMBIA,240
ARMENIA COLOMBIA,ASUNCION PARAGUAY,3000
ARMENIA COLOMBIA,ATLANTA ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,ATLANTIC CITY ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,BAHIA SOLANO COLOMBIA,933
ARMENIA COLOMBIA,BAJO BAUDO COLOMBIA,965
ARMENIA COLOMBIA,BARCELONA ESPANA,9222
ARMENIA COLOMBIA,BARRANCABERMEJA COLOMBIA,120
ARMENIA COLOMBIA,BARRANCABERMEJA COLOMBIA,772
ARMENIA COLOMBIA,BARRANQUILLA COLOMBIA,250
ARMENIA COLOMBIA,BARRANQUILLA COLOMBIA,818
ARMENIA COLOMBIA,BECERRIL COLOMBIA,257
ARMENIA COLOMBIA,BOGOTA COLOMBIA,240
ARMENIA COLOMBIA,BOGOTA COLOMBIA,821
ARMENIA COLOMBIA,BOSCONIA COLOMBIA,840
ARMENIA COLOMBIA,BOSTON ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,BUCARAMANGA COLOMBIA,390
ARMENIA COLOMBIA,BUCARAMANGA COLOMBIA,447
ARMENIA COLOMBIA,BUENAVENTURA COLOMBIA,977
ARMENIA COLOMBIA,CALI COLOMBIA,270
ARMENIA COLOMBIA,CALI COLOMBIA,704
ARMENIA COLOMBIA,CAMPOALEGRE COLOMBIA,265
ARMENIA COLOMBIA,CANCUN MEXICO,2800
ARMENIA COLOMBIA,CANDELARIA COLOMBIA,230
ARMENIA COLOMBIA,CAPURGANA COLOMBIA,289
ARMENIA COLOMBIA,CARACAS VENEZUELA,1548
ARMENIA COLOMBIA,CAREPA COLOMBIA,715
ARMENIA COLOMBIA,CARTAGENA COLOMBIA,280
ARMENIA COLOMBIA,CARTAGENA COLOMBIA,677
ARMENIA COLOMBIA,CARTAGO COLOMBIA,526
ARMENIA COLOMBIA,CARURU COLOMBIA,556
ARMENIA COLOMBIA,CAUCASIA COLOMBIA,551
ARMENIA COLOMBIA,CHAPARRAL COLOMBIA,840
ARMENIA COLOMBIA,CHIA COLOMBIA,321
ARMENIA COLOMBIA,CHICAGO ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,CIENAGA COLOMBIA,415
ARMENIA COLOMBIA,CIMITARRA COLOMBIA,697
ARMENIA COLOMBIA,CODAZZI COLOMBIA,674
ARMENIA COLOMBIA,COLORADO ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,CONDOTO COLOMBIA,348
ARMENIA COLOMBIA,CORDOBA ARGENTINA,3520
ARMENIA COLOMBIA,COROZAL COLOMBIA,576
ARMENIA COLOMBIA,CRAVO NORTE COLOMBIA,870
ARMENIA COLOMBIA,CUCUTA COLOMBIA,151
ARMENIA COLOMBIA,CUCUTA COLOMBIA,520
ARMENIA COLOMBIA,CUMARIBO COLOMBIA,678
ARMENIA COLOMBIA,DALAS ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,DARIEN VALLE COLOMBIA,218
ARMENIA COLOMBIA,DAVID PANAMA,2394
ARMENIA COLOMBIA,DETROIT ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,EL BAGRE COLOMBIA,406
ARMENIA COLOMBIA,EL CHARCO COLOMBIA,796
ARMENIA COLOMBIA,EL ENCANTO COLOMBIA,843
ARMENIA COLOMBIA,EL ESPINAL COLOMBIA,337
ARMENIA COLOMBIA,EL YOPAL COLOMBIA,291
ARMENIA COLOMBIA,EL YOPAL COLOMBIA,380
ARMENIA COLOMBIA,EZEIZA ARGENTINA,3520
ARMENIA COLOMBIA,FIRAVITOBA COLOMBIA,901
ARMENIA COLOMBIA,FLANDES COLOMBIA,152
ARMENIA COLOMBIA,FLORENCIA COLOMBIA,270
ARMENIA COLOMBIA,FLORENCIA COLOMBIA,415
ARMENIA COLOMBIA,FORT LAUDERDALE ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,FUENTE DE ORO COLOMBIA,129
ARMENIA COLOMBIA,GUADALAJARA MEXICO,2980
ARMENIA COLOMBIA,GUAINIA (BARRANCO MINAS) COLOMBIA,849
ARMENIA COLOMBIA,GUAPI COLOMBIA,183
ARMENIA COLOMBIA,GUATEMALA GUATEMALA,2980
ARMENIA COLOMBIA,GUAYAQUIL ECUADOR,2100
ARMENIA COLOMBIA,HABANA CUBA,6832
ARMENIA COLOMBIA,HOUSTON ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,IBAGUE COLOMBIA,547
ARMENIA COLOMBIA,INIRIDA COLOMBIA,987
ARMENIA COLOMBIA,JURADO COLOMBIA,402
ARMENIA COLOMBIA,LA CHORRERA COLOMBIA,658
ARMENIA COLOMBIA,LA GAVIOTA COLOMBIA,572
ARMENIA COLOMBIA,LA JAGUA IBIRICO COLOMBIA,834
ARMENIA COLOMBIA,LA MACARENA COLOMBIA,755
ARMENIA COLOMBIA,LA PAZ BOLIVIA,2900
ARMENIA COLOMBIA,LA PEDRERA COLOMBIA,730
ARMENIA COLOMBIA,LA PRIMAVERA COLOMBIA,677
ARMENIA COLOMBIA,LA URIBE COLOMBIA,194
ARMENIA COLOMBIA,LAS VEGAS ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,LETICIA COLOMBIA,581
ARMENIA COLOMBIA,LIMA PERU,3800
ARMENIA COLOMBIA,LOMA DE CHIRIGUANA COLOMBIA,600
ARMENIA COLOMBIA,LOPEZ (MICAY) COLOMBIA,281
ARMENIA COLOMBIA,LOS ANGELES ESTADOS UNIDOS,7280
ARMENIA COLOMBIA,MADRID ESPANA,9222
ARMENIA COLOMBIA,MAICAO COLOMBIA,593
ARMENIA COLOMBIA,MALAGA COLOMBIA,354
ARMENIA COLOMBIA,MANAGUA NICARAGUA,2980
ARMENIA COLOMBIA,MANAUS BRASIL,3800
ARMENIA COLOMBIA,MANIZALES COLOMBIA,678
ARMENIA COLOMBIA,MAPIRIPAN COLOMBIA,122
ARMENIA COLOMBIA,MARIQUITA COLOMBIA,886
ARMENIA COLOMBIA,MARYLAND ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,MEDELLIN COLOMBIA,1047
ARMENIA COLOMBIA,MEDELLIN COLOMBIA,260
ARMENIA COLOMBIA,MELGAR COLOMBIA,997
ARMENIA COLOMBIA,MENDOZA ARGENTINA,3520
ARMENIA COLOMBIA,MEXICO MEXICO,2980
ARMENIA COLOMBIA,MIAMI ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,MIRAFLORES GUAVIARE COLOMBIA,482
ARMENIA COLOMBIA,MIRITI-PARANA COLOMBIA,899
ARMENIA COLOMBIA,MOMPOS COLOMBIA,848
ARMENIA COLOMBIA,MONTELIBANO COLOMBIA,728
ARMENIA COLOMBIA,MONTERIA COLOMBIA,390
ARMENIA COLOMBIA,MONTERIA COLOMBIA,728
ARMENIA COLOMBIA,MONTERREY MEXICO,2400
ARMENIA COLOMBIA,MONTEVIDEO URUGUAY,3000
ARMENIA COLOMBIA,MONTREAL CANADA,5780
ARMENIA COLOMBIA,NEIVA COLOMBIA,120
ARMENIA COLOMBIA,NEIVA COLOMBIA,438
ARMENIA COLOMBIA,NEW YORK ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,NUNCHIA COLOMBIA,805
ARMENIA COLOMBIA,NUQUI COLOMBIA,632
ARMENIA COLOMBIA,OCANA COLOMBIA,412
ARMENIA COLOMBIA,OHIO ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,ORLANDO ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,OROCUE COLOMBIA,592
ARMENIA COLOMBIA,PACOA COLOMBIA,608
ARMENIA COLOMBIA,PAIPA COLOMBIA,312
ARMENIA COLOMBIA,PALERMO COLOMBIA,313
ARMENIA COLOMBIA,PANAMA PANAMA,2400
ARMENIA COLOMBIA,PASTO COLOMBIA,420
ARMENIA COLOMBIA,PASTO COLOMBIA,586
ARMENIA COLOMBIA,PAZ DE ARIPORO COLOMBIA,750
ARMENIA COLOMBIA,PEREIRA COLOMBIA,120
ARMENIA COLOMBIA,PEREIRA COLOMBIA,763
ARMENIA COLOMBIA,PHILADELPHIA ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,PIEDRAS COLOMBIA,944
ARMENIA COLOMBIA,PITALITO COLOMBIA,465
ARMENIA COLOMBIA,POPAYAN COLOMBIA,120
ARMENIA COLOMBIA,POPAYAN COLOMBIA,666
ARMENIA COLOMBIA,PROVIDENCIA COLOMBIA,555
ARMENIA COLOMBIA,PUERTO ASIS COLOMBIA,267
ARMENIA COLOMBIA,PUERTO BERRIO COLOMBIA,922
ARMENIA COLOMBIA,PUERTO CARRENO COLOMBIA,598
ARMENIA COLOMBIA,PUERTO ESPANA TRINIDAD Y TOBAGO,3800
ARMENIA COLOMBIA,PUERTO GAITAN COLOMBIA,827
ARMENIA COLOMBIA,PUERTO INIRIDA COLOMBIA,549
ARMENIA COLOMBIA,PUERTO LEGUIZAMO COLOMBIA,824
ARMENIA COLOMBIA,PUERTO LOPEZ COLOMBIA,589
ARMENIA COLOMBIA,PUERTO RICO COLOMBIA,202
ARMENIA COLOMBIA,PUNTA CANA REPUBLICA DOMINICANA,3700
ARMENIA COLOMBIA,QUIBDO COLOMBIA,730
ARMENIA COLOMBIA,QUITO ECUADOR,2100
ARMENIA COLOMBIA,REMEDIOS COLOMBIA,287
ARMENIA COLOMBIA,RIO DE JANEIRO BRASIL,3800
ARMENIA COLOMBIA,RIOHACHA COLOMBIA,390
ARMENIA COLOMBIA,RIOHACHA COLOMBIA,992
ARMENIA COLOMBIA,RIONEGRO ANTIOQUIA COLOMBIA,142
ARMENIA COLOMBIA,RIONEGRO ANTIOQUIA COLOMBIA,240
ARMENIA COLOMBIA,RIONEGRO COLOMBIA,946
ARMENIA COLOMBIA,SALDAÑA COLOMBIA,611
ARMENIA COLOMBIA,SAN ANDRES ISLA COLOMBIA,700
ARMENIA COLOMBIA,SAN ANDRES ISLA COLOMBIA,999
ARMENIA COLOMBIA,SAN ANTONIO ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,SAN CARLOS DE GUAROA COLOMBIA,700
ARMENIA COLOMBIA,SAN FELIPE COLOMBIA,892
ARMENIA COLOMBIA,SAN FRANCISCO ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,SAN GIL COLOMBIA,814
ARMENIA COLOMBIA,SAN JOSE COSTA RICA,2100
ARMENIA COLOMBIA,SAN JOSE DEL GUAVIARE COLOMBIA,348
ARMENIA COLOMBIA,SAN JUAN PUERTO RICO,3800
ARMENIA COLOMBIA,SAN LUIS DE PALENQUE COLOMBIA,330
ARMENIA COLOMBIA,SAN MARTIN COLOMBIA,278
ARMENIA COLOMBIA,SAN SALVADOR EL SALVADOR,2700
ARMENIA COLOMBIA,SAN VICENTE DEL CAGUAN COLOMBIA,966
ARMENIA COLOMBIA,SANTA BARBARA NARINO COLOMBIA,844
ARMENIA COLOMBIA,SANTA MARTA COLOMBIA,530
ARMENIA COLOMBIA,SANTA MARTA COLOMBIA,590
ARMENIA COLOMBIA,SANTA RITA DE ITUANGO COLOMBIA,601
ARMENIA COLOMBIA,SANTA RITA VICHADA COLOMBIA,494
ARMENIA COLOMBIA,SANTA ROSA DEL SUR COLOMBIA,218
ARMENIA COLOMBIA,SANTA ROSALIA COLOMBIA,484
ARMENIA COLOMBIA,SANTIAGO CHILE,3259
ARMENIA COLOMBIA,SANTO DOMINGO REPUBLICA DOMINICANA,3700
ARMENIA COLOMBIA,SAO PAULO BRASIL,2600
ARMENIA COLOMBIA,SARAVENA COLOMBIA,735
ARMENIA COLOMBIA,TAME COLOMBIA,871
ARMENIA COLOMBIA,TARAIRA COLOMBIA,783
ARMENIA COLOMBIA,TEXAS ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,TIMBIQUI COLOMBIA,382
ARMENIA COLOMBIA,TOLU COLOMBIA,929
ARMENIA COLOMBIA,TORONTO CANADA,5780
ARMENIA COLOMBIA,TRINIDAD COLOMBIA,951
ARMENIA COLOMBIA,TUMACO COLOMBIA,910
ARMENIA COLOMBIA,URRAO COLOMBIA,876
ARMENIA COLOMBIA,VALLEDUPAR COLOMBIA,390
ARMENIA COLOMBIA,VALLEDUPAR COLOMBIA,847
ARMENIA COLOMBIA,VIGIA DEL FUERTE COLOMBIA,182
ARMENIA COLOMBIA,VILLA GARZON COLOMBIA,1000
ARMENIA COLOMBIA,VILLANUEVA CASANARE COLOMBIA,597
ARMENIA COLOMBIA,VILLAVICENCIO COLOMBIA,220
ARMENIA COLOMBIA,VILLAVICENCIO COLOMBIA,248
ARMENIA COLOMBIA,WASHINGTON ESTADOS UNIDOS,5780
ARMENIA COLOMBIA,YAGUARA COLOMBIA,784
ARMENIA COLOMBIA,YOPAL COLOMBIA,483
ARMENIA COLOMBIA,ZAPATOCA COLOMBIA,183
ARNOS VALE S.T. VICENT,RIONEGRO ANTIOQUIA COLOMBIA,3800
ASUNCION PARAGUAY,ARMENIA COLOMBIA,3000
ASUNCION PARAGUAY,BARRANQUILLA COLOMBIA,3000
ASUNCION PARAGUAY,BOGOTA COLOMBIA,3000
ASUNCION PARAGUAY,BOGOTA COLOMBIA,912
ASUNCION PARAGUAY,BUENOS AIRES ARGENTINA,996
ASUNCION PARAGUAY,CALI COLOMBIA,3000
ASUNCION PARAGUAY,CARTAGENA COLOMBIA,3000
ASUNCION PARAGUAY,CUCUTA COLOMBIA,3000
ASUNCION PARAGUAY,LA PAZ BOLIVIA,609
ASUNCION PARAGUAY,PEREIRA COLOMBIA,3000
ASUNCION PARAGUAY,QUITO ECUADOR,1435
ASUNCION PARAGUAY,RIO DE JANEIRO BRASIL,1191
ASUNCION PARAGUAY,RIONEGRO ANTIOQUIA COLOMBIA,3000
ASUNCION PARAGUAY,SAN ANDRES ISLA COLOMBIA,3000
ASUNCION PARAGUAY,SANTA MARTA COLOMBIA,3000
ASUNCION PARAGUAY,SANTIAGO CHILE,648
ATENAS GRECIA,BOGOTA COLOMBIA,10900
ATENAS GRECIA,CARTAGENA COLOMBIA,10900
ATENAS GRECIA,RIONEGRO ANTIOQUIA COLOMBIA,10900
ATLANTA ESTADOS UNIDOS,ARMENIA COLOMBIA,5780
ATLANTA ESTADOS UNIDOS,BARRANQUILLA COLOMBIA,5780
ATLANTA ESTADOS UNIDOS,BOGOTA COLOMBIA,5780
ATLANTA ESTADOS UNIDOS,BUCARAMANGA COLOMBIA,5780
ATLANTA ESTADOS UNIDOS,CALI COLOMBIA,5780
ATLANTA ESTADOS UNIDOS,CARTAGENA COLOMBIA,5780
ATLANTA ESTADOS UNIDOS,CUCUTA COLOMBIA,5780
ATLANTA ESTADOS UNIDOS,PEREIRA COLOMBIA,5780
ATLANTA ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,5780
ATLANTA ESTADOS UNIDOS,SANTA MARTA COLOMBIA,5780
ATLANTIC CITY ESTADOS UNIDOS,BOGOTA COLOMBIA,5780
ATLANTIC CITY ESTADOS UNIDOS,CARTAGENA COLOMBIA,5780
ATLANTIC CITY ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,5780
AUCKLAND NUEVA ZELANDA,BOGOTA COLOMBIA,19600
BAHIA BLANCA ARGENTINA,BARILOCHE ARGENTINA,381
BAHIA BLANCA ARGENTINA,BOGOTA COLOMBIA,4700
BAHIA BLANCA ARGENTINA,BUENOS AIRES ARGENTINA,1086
BAHIA BLANCA ARGENTINA,CATAMARCA ARGENTINA,2911
BAHIA BLANCA ARGENTINA,COMODORO ARGENTINA,2988
BAHIA BLANCA ARGENTINA,CORDOBA ARGENTINA,714
BAHIA BLANCA ARGENTINA,CORRIENTES CAMBAPUNTA ARGENTINA,235
BAHIA BLANCA ARGENTINA,EZEIZA ARGENTINA,2123
BAHIA BLANCA ARGENTINA,IGUAZU ARGENTINA,1457
BAHIA BLANCA ARGENTINA,JUJUY ARGENTINA,158
BAHIA BLANCA ARGENTINA,MAR DE LA PLATA ARGENTINA,2926
BAHIA BLANCA ARGENTINA,MENDOZA ARGENTINA,2521
BAHIA BLANCA ARGENTINA,NEUQUEN ARGENTINA,559
BAHIA BLANCA ARGENTINA,POSADAS ARGENTINA,345
BAHIA BLANCA ARGENTINA,RESISTENCIA ARGENTINA,2560
BAHIA BLANCA ARGENTINA,RIO GRANDE ARGENTINA,2062
BAHIA BLANCA ARGENTINA,ROSARIO ARGENTINA,1764
BAHIA BLANCA ARGENTINA,SALTA ARGENTINA,2221
BAHIA BLANCA ARGENTINA,SAN LUIS ARGENTINA,556
BAHIA BLANCA ARGENTINA,SANTA FE ARGENTINA,2449
BAHIA BLANCA ARGENTINA,SANTA ROSA ARGENTINA,2671
BAHIA BLANCA ARGENTINA,TRELEW ARGENTINA,2756
BAHIA BLANCA ARGENTINA,TUCUMAN ARGENTINA,2164
BAHIA SOLANO COLOMBIA,BOGOTA COLOMBIA,1270
BAHIA SOLANO COLOMBIA,CALI COLOMBIA,290
BAHIA SOLANO COLOMBIA,CARTAGO COLOMBIA,230
BAHIA SOLANO COLOMBIA,CIENAGA COLOMBIA,290
BAHIA SOLANO COLOMBIA,MEDELLIN COLOMBIA,1047
BAHIA SOLANO COLOMBIA,NUQUI COLOMBIA,1070
BAHIA SOLANO COLOMBIA,QUIBDO COLOMBIA,1047
BAHIA SOLANO COLOMBIA,RIONEGRO ANTIOQUIA COLOMBIA,320
BAJO BAUDO COLOMBIA,MEDELLIN COLOMBIA,240
BAJO BAUDO COLOMBIA,QUIBDO COLOMBIA,180
BALBOA PANAMA,BARRANQUILLA COLOMBIA,2400
BALBOA PANAMA,BOGOTA COLOMBIA,2700
BALBOA PANAMA,CALI COLOMBIA,1900
BALBOA PANAMA,CARTAGENA COLOMBIA,1900
BALBOA PANAMA,RIONEGRO ANTIOQUIA COLOMBIA,1900
BARCELONA ESPANA,BILBAO ESPANA,612
BARCELONA ESPANA,BOGOTA COLOMBIA,8600
BARCELONA ESPANA,CALI COLOMBIA,9400
BARCELONA ESPANA,CARTAGENA COLOMBIA,9400
BARCELONA ESPANA,EIVISSA ESPANA,224
BARCELONA ESPANA,GRANADA ESPANA,861
BARCELONA ESPANA,LA CORUÑA ESPANA,543
BARCELONA ESPANA,MADRID ESPANA,574
BARCELONA ESPANA,MALAGA ESPANA,937
BARCELONA ESPANA,PEREIRA COLOMBIA,9400
BARCELONA ESPANA,RIONEGRO ANTIOQUIA COLOMBIA,9400
BARCELONA ESPANA,SEVILLA ESPANA,230
BARCELONA ESPANA,TENERIFE ESPANA,1000
BARCELONA ESPANA,VALENCIA ESPANA,321
BARCELONA ESPANA,VIGO ESPANA,382
BARILOCHE ARGENTINA,BOGOTA COLOMBIA,4500
BARILOCHE ARGENTINA,BUENOS AIRES ARGENTINA,1256
BARILOCHE ARGENTINA,CATAMARCA ARGENTINA,2150
BARILOCHE ARGENTINA,COMODORO ARGENTINA,2904
BARILOCHE ARGENTINA,CORDOBA ARGENTINA,835
BARILOCHE ARGENTINA,CORRIENTES CAMBAPUNTA ARGENTINA,1278
BARILOCHE ARGENTINA,EZEIZA ARGENTINA,1555
BARILOCHE ARGENTINA,IGUAZU ARGENTINA,2497
BARILOCHE ARGENTINA,JUJUY ARGENTINA,1146
BARILOCHE ARGENTINA,MAR DE LA PLATA ARGENTINA,2230
BARILOCHE ARGENTINA,MENDOZA ARGENTINA,2696
BARILOCHE ARGENTINA,NEUQUEN ARGENTINA,2826
BARILOCHE ARGENTINA,POSADAS ARGENTINA,2634
BARILOCHE ARGENTINA,RESISTENCIA ARGENTINA,702
BARILOCHE ARGENTINA,RIO GRANDE ARGENTINA,1644
BARILOCHE ARGENTINA,ROSARIO ARGENTINA,462
BARILOCHE ARGENTINA,SALTA ARGENTINA,2172
BARILOCHE ARGENTINA,SAN LUIS ARGENTINA,108
BARILOCHE ARGENTINA,SANTA FE ARGENTINA,381
BARILOCHE ARGENTINA,SANTA ROSA ARGENTINA,2361
BARILOCHE ARGENTINA,TRELEW ARGENTINA,371
BARILOCHE ARGENTINA,TUCUMAN ARGENTINA,1830
BARRANCABERMEJA COLOMBIA,AGUACHICA COLOMBIA,300
BARRANCABERMEJA COLOMBIA,ARMENIA COLOMBIA,300
BARRANCABERMEJA COLOMBIA,BARRANQUILLA COLOMBIA,400
BARRANCABERMEJA COLOMBIA,BOGOTA COLOMBIA,240
BARRANCABERMEJA COLOMBIA,BUCARAMANGA COLOMBIA,120
BARRANCABERMEJA COLOMBIA,CALI COLOMBIA,500
BARRANCABERMEJA COLOMBIA,CARTAGENA COLOMBIA,500
BARRANCABERMEJA COLOMBIA,CHIA COLOMBIA,190
BARRANCABERMEJA COLOMBIA,CUCUTA COLOMBIA,600
BARRANCABERMEJA COLOMBIA,EL YOPAL COLOMBIA,700
BARRANCABERMEJA COLOMBIA,EZEIZA ARGENTINA,4800
BARRANCABERMEJA COLOMBIA,FLORENCIA COLOMBIA,500
BARRANCABERMEJA COLOMBIA,IBAGUE COLOMBIA,450
BARRANCABERMEJA COLOMBIA,MADRID ESPANA,8600
BARRANCABERMEJA COLOMBIA,MELGAR COLOMBIA,450
BARRANCABERMEJA COLOMBIA,NEIVA COLOMBIA,600
BARRANCABERMEJA COLOMBIA,PEREIRA COLOMBIA,500
BARRANCABERMEJA COLOMBIA,POPAYAN COLOMBIA,750
BARRANCABERMEJA COLOMBIA,QUITO ECUADOR,2600
BARRANCABERMEJA COLOMBIA,RIONEGRO ANTIOQUIA COLOMBIA,240
BARRANCABERMEJA COLOMBIA,SAN LUIS DE PALENQUE COLOMBIA,1000
BARRANCABERMEJA COLOMBIA,SANTA MARTA COLOMBIA,400
BARRANCABERMEJA COLOMBIA,TRINIDAD COLOMBIA,240
BARRANCABERMEJA COLOMBIA,VILLAVICENCIO COLOMBIA,700
BARRANQUILLA COLOMBIA,AGUACHICA COLOMBIA,600
BARRANQUILLA COLOMBIA,ARMENIA COLOMBIA,300
BARRANQUILLA COLOMBIA,ASUNCION PARAGUAY,4800
BARRANQUILLA COLOMBIA,ATLANTA ESTADOS UNIDOS,6200
BARRANQUILLA COLOMBIA,ATLANTIC CITY ESTADOS UNIDOS,6200
BARRANQUILLA COLOMBIA,BALBOA PANAMA,2400
BARRANQUILLA COLOMBIA,BARCELONA ESPANA,6200
BARRANQUILLA COLOMBIA,BARRANCABERMEJA COLOMBIA,400
BARRANQUILLA COLOMBIA,BELO HORIZONTE BRASIL,4800
BARRANQUILLA COLOMBIA,BOGOTA COLOMBIA,840
BARRANQUILLA COLOMBIA,BOSTON ESTADOS UNIDOS,4800
BARRANQUILLA COLOMBIA,BRASILIA BRASIL,4800
BARRANQUILLA COLOMBIA,BRIDGENTOWN BARBADOS,2400
BARRANQUILLA COLOMBIA,BUCARAMANGA COLOMBIA,240
BARRANQUILLA COLOMBIA,CALI COLOMBIA,120
BARRANQUILLA COLOMBIA,CANCUN MEXICO,3600
BARRANQUILLA COLOMBIA,CARACAS VENEZUELA,2400
BARRANQUILLA COLOMBIA,CARTAGENA COLOMBIA,120
BARRANQUILLA COLOMBIA,CHICAGO ESTADOS UNIDOS,6200
BARRANQUILLA COLOMBIA,CINCINATTI ESTADOS UNIDOS,5200
BARRANQUILLA COLOMBIA,COLORADO ESTADOS UNIDOS,6200
BARRANQUILLA COLOMBIA,CORDOBA ARGENTINA,5200
BARRANQUILLA COLOMBIA,CUCUTA COLOMBIA,600
BARRANQUILLA COLOMBIA,DALAS ESTADOS UNIDOS,5200
BARRANQUILLA COLOMBIA,DAVID PANAMA,2400
BARRANQUILLA COLOMBIA,EL CHARCO COLOMBIA,720
BARRANQUILLA COLOMBIA,EZEIZA ARGENTINA,5200
BARRANQUILLA COLOMBIA,FORT LAUDERDALE ESTADOS UNIDOS,3600
BARRANQUILLA COLOMBIA,GEORGETOWN GUYANA,4800
BARRANQUILLA COLOMBIA,GUADALAJARA MEXICO,3600
BARRANQUILLA COLOMBIA,GUATEMALA GUATEMALA,3600
BARRANQUILLA COLOMBIA,GUAYAQUIL ECUADOR,3600
BARRANQUILLA COLOMBIA,HABANA CUBA,6200
BARRANQUILLA COLOMBIA,HOUSTON ESTADOS UNIDOS,5200
BARRANQUILLA COLOMBIA,KINGSTON JAMAICA,3600
BARRANQUILLA COLOMBIA,LA JAGUA IBIRICO COLOMBIA,600
BARRANQUILLA COLOMBIA,LA PAZ BOLIVIA,3600
BARRANQUILLA COLOMBIA,LAS VEGAS ESTADOS UNIDOS,6200
BARRANQUILLA COLOMBIA,LETICIA COLOMBIA,1800
BARRANQUILLA COLOMBIA,LIMA PERU,3600
BARRANQUILLA COLOMBIA,LOMA DE CHIRIGUANA COLOMBIA,960
BARRANQUILLA COLOMBIA,LONDRES INGLATERRA,6200
BARRANQUILLA COLOMBIA,LOS ANGELES ESTADOS UNIDOS,7200
BARRANQUILLA COLOMBIA,LUANDA ANGOLA,7200
BARRANQUILLA COLOMBIA,MADRID ESPANA,6200
BARRANQUILLA COLOMBIA,MANAGUA NICARAGUA,3600
BARRANQUILLA COLOMBIA,MANAUS BRASIL,4800
BARRANQUILLA COLOMBIA,MANTA ECUADOR,3600
BARRANQUILLA COLOMBIA,MARACAIBO VENEZUELA,2400
BARRANQUILLA COLOMBIA,MARYLAND ESTADOS UNIDOS,6200
BARRANQUILLA COLOMBIA,MEDELLIN COLOMBIA,1200
BARRANQUILLA COLOMBIA,MENDOZA ARGENTINA,5200
BARRANQUILLA COLOMBIA,MEXICO MEXICO,3600
BARRANQUILLA COLOMBIA,MIAMI ESTADOS UNIDOS,2800
